Grupo de descuento;Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;Sexo;Nº Descuentos
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;3
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;8
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;21
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;3
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;4
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;5
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;3
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;3
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;7
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;4
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;3
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;6
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;25
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;19
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;213
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;18
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;14
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;110
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;67
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;27
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;123
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;617
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;24
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;26
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;87
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;60
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;722
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;155
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;282
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;78
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;199
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;54
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;177
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;35
FAMILIA NUMEROSA;6;La Masó - Luis de la Fuente;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;6
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;11
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;18
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;11
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;48
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;17
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;37
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;1
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;8
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;38
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;38
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;18
FAMILIA NUMEROSA;6;María Jesús Rosa;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;24
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;16
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;1
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;52
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;28
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;29
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;23
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;93
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;5
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;12
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;12
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;12
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;13
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;11
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;17
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;26
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;131
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;37
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;29
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;33
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;87
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;8
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;13
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;24
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;5
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;27
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;15
FAMILIA NUMEROSA;6;Santa Ana;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;26
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;7
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;4
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;HOMBRE;6
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;4
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ABONO DEPORTE MADRID;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;54
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;6
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;9
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;120
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;19
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;9
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;9
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;3
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;89
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;148
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;175
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;50
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;160
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;147
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;202
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;83
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;2
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;19
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;58
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;47
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;77
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;57
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;75
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;54
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;38
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;62
FAMILIA NUMEROSA;6;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;206
